Order ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Customer Name,Customer Segment,Region,State,Order Date,Ship Date
ORD-100172,Ikea BEKANT Desk,Furniture,Tables,253.48,9,0.4,-52.82,32.04,Randy Terry,Consumer,East,Massachusetts,2021-01-24,2021-01-27
ORD-100173,Acco Binder Clips,Office Supplies,Fasteners,43.66,3,0.1,3.04,30.57,Patricia Welch,Home Office,West,Washington,2022-09-29,2022-10-03
ORD-100174,Bush Coat Rack,Furniture,Furnishings,223.79,9,0.1,2.09,26.48,Jennifer Wright,Consumer,West,Utah,2023-02-05,2023-02-08
ORD-100175,HP Wireless Mouse,Technology,Accessories,459.75,8,0.0,116.67,17.74,Matthew Jones,Consumer,West,Washington,2021-06-09,2021-06-15
ORD-100176,Humanscale Chair,Furniture,Chairs,412.92,1,0.1,4.96,29.42,Taylor Barry,Consumer,West,Arizona,2023-09-29,2023-10-01
ORD-100177,Global Leather Chair,Furniture,Chairs,307.72,9,0.5,-107.74,34.39,Dr. Darren Mcneil,Consumer,East,New York,2022-09-24,2022-09-28
ORD-100178,Realspace Bookcase,Furniture,Bookcases,307.78,6,0.5,-96.78,19.48,Erica Scott,Consumer,West,Utah,2021-05-22,2021-05-29
ORD-100179,BIC Cristal Pens,Office Supplies,Art,100.33,9,0.0,17.92,31.43,Yvonne Wilson,Home Office,East,Pennsylvania,2023-02-13,2023-02-16
ORD-100180,AT-A-GLANCE Planner,Office Supplies,Supplies,106.62,4,0.1,23.1,9.32,Brandon Marsh,Consumer,South,Alabama,2021-01-08,2021-01-13
ORD-100181,Avery Heavy Duty Binder,Office Supplies,Binders,86.52,4,0.0,20.77,7.45,Angel Dickerson,Corporate,South,Alabama,2022-01-22,2022-01-28
ORD-100182,Xerox Multi-Use Paper,Office Supplies,Paper,112.08,4,0.3,-4.49,26.2,Jessica Scott,Consumer,East,Massachusetts,2021-03-10,2021-03-13
ORD-100183,HP LaserJet,Technology,Machines,445.85,9,0.0,80.53,20.03,Edward Clark,Consumer,Central,Texas,2021-10-14,2021-10-18
ORD-100184,Hon 10500 Table,Furniture,Tables,321.72,9,0.0,19.74,20.68,Christina Smith,Home Office,South,Florida,2021-05-05,2021-05-09
ORD-100185,Canon imageRUNNER,Technology,Copiers,413.92,8,0.4,-47.64,26.46,Edward Clark,Home Office,West,Oregon,2021-11-02,2021-11-05
ORD-100186,Anker Charger,Technology,Accessories,642.18,6,0.0,146.39,35.41,Alison Taylor,Corporate,West,Oregon,2023-05-04,2023-05-08
ORD-100187,Hon 4070 Chair,Furniture,Chairs,568.38,4,0.1,-10.44,37.84,Suzanne West,Corporate,West,Utah,2022-01-26,2022-01-28
ORD-100188,Avery File Folder Labels,Office Supplies,Labels,117.91,4,0.2,8.16,24.36,Vincent Mcdonald,Home Office,East,Maryland,2022-11-13,2022-11-16
ORD-100189,Realspace Bookcase,Furniture,Bookcases,572.78,5,0.0,34.13,38.29,Gregory Simmons,Corporate,South,Alabama,2023-03-24,2023-03-30
ORD-100190,Fiskars Scissors,Office Supplies,Supplies,63.13,10,0.3,-3.15,24.28,Susan Hamilton,Consumer,West,Oregon,2023-08-13,2023-08-15
ORD-100191,Fellowes Storage Case,Office Supplies,Storage,22.04,10,0.3,-1.02,16.92,Jerome Walker,Consumer,West,Washington,2021-02-03,2021-02-06
ORD-100192,Quartet Calendar,Office Supplies,Supplies,65.71,3,0.2,4.44,17.5,Carla Park,Corporate,West,Colorado,2022-11-23,2022-11-26
ORD-100193,Avery Heavy Duty Binder,Office Supplies,Binders,100.94,2,0.2,15.53,5.27,Lisa Christensen,Consumer,East,Massachusetts,2021-05-01,2021-05-05
ORD-100194,Konica Minolta,Technology,Copiers,562.07,1,0.0,84.96,33.74,Robert Foster,Corporate,East,New York,2023-11-02,2023-11-05
ORD-100195,Rubbermaid Tote,Office Supplies,Storage,61.25,4,0.2,5.18,11.04,James Gomez,Corporate,East,New York,2022-08-11,2022-08-12
ORD-100196,Realspace Bookcase,Furniture,Bookcases,151.57,5,0.2,4.79,28.92,Joseph Lopez,Consumer,South,Alabama,2022-12-27,2022-12-30
ORD-100197,Eldon Shelf,Furniture,Furnishings,451.53,7,0.2,-37.68,20.97,Casey Liu,Consumer,East,Maryland,2021-03-06,2021-03-08
ORD-100198,Avery File Folder Labels,Office Supplies,Labels,35.18,5,0.4,-1.14,18.92,Katherine Evans,Consumer,South,North Carolina,2021-07-15,2021-07-20
ORD-100199,Xerox Multi-Use Paper,Office Supplies,Paper,86.33,2,0.0,24.34,19.95,Jared Clark,Home Office,West,Utah,2021-03-09,2021-03-11
ORD-100200,Advantus Ring Binder,Furniture,Furnishings,118.67,1,0.0,8.31,11.64,Dennis Mason,Corporate,East,Connecticut,2023-03-08,2023-03-12
ORD-100201,Fellowes Storage Case,Office Supplies,Storage,90.17,8,0.0,20.05,19.74,Alison Taylor,Consumer,East,Maryland,2021-06-05,2021-06-08
ORD-100202,Sterilite Storage Box,Office Supplies,Storage,75.6,2,0.0,18.99,14.77,Melissa Jenkins,Consumer,Central,Missouri,2023-02-08,2023-02-11
ORD-100203,Hon 4070 Chair,Furniture,Chairs,181.89,2,0.0,16.89,11.7,Michael Smith,Consumer,East,New Jersey,2021-11-12,2021-11-16
ORD-100204,Hon 4070 Chair,Furniture,Chairs,324.44,7,0.0,40.79,20.66,James Wong,Corporate,East,New Jersey,2023-07-09,2023-07-13
ORD-100205,Lorell Glass Table,Furniture,Tables,395.39,5,0.0,17.31,24.22,Keith Lewis,Consumer,West,Colorado,2021-06-23,2021-06-27
ORD-100206,Zebra Label Printer,Technology,Machines,164.54,8,0.1,26.97,11.57,Sandra Torres,Consumer,East,New Jersey,2021-05-10,2021-05-12
ORD-100207,Ricoh Aficio,Technology,Copiers,463.17,6,0.1,28.98,34.5,Joseph Smith,Home Office,South,Mississippi,2021-08-08,2021-08-10
ORD-100208,Maco Labels,Office Supplies,Labels,139.64,5,0.2,9.19,22.88,Jonathan Baker,Home Office,Central,Texas,2021-10-06,2021-10-09
ORD-100209,Ricoh Aficio,Technology,Copiers,598.69,3,0.2,13.99,29.83,Lisa Graves,Consumer,East,Connecticut,2022-05-12,2022-05-15
ORD-100210,Canon Printer,Technology,Machines,739.72,4,0.0,198.07,21.96,Ashley Johnston,Consumer,South,Louisiana,2023-08-04,2023-08-10
ORD-100211,Sharp MX,Technology,Copiers,370.17,9,0.0,84.61,36.55,Scott Gomez,Corporate,South,Alabama,2023-05-17,2023-05-22
ORD-100212,Brother Fax Machine,Technology,Machines,513.26,6,0.5,-77.79,24.89,Ebony Adams,Home Office,East,Connecticut,2021-06-24,2021-06-26
ORD-100213,Jabra Headset,Technology,Accessories,255.61,3,0.0,54.78,8.78,William Robinson,Consumer,Central,Michigan,2021-01-22,2021-01-24
ORD-100214,Avery Heavy Duty Binder,Office Supplies,Binders,123.87,4,0.1,6.45,14.88,Janet King,Consumer,West,Oregon,2021-08-03,2021-08-06
ORD-100215,Kraft Envelopes,Office Supplies,Envelopes,52.14,1,0.3,-6.36,21.54,Melissa Newton,Home Office,Central,Illinois,2021-07-19,2021-07-22
ORD-100216,Staedtler Pens,Office Supplies,Art,81.38,4,0.3,1.29,21.63,Dennis Schaefer,Corporate,West,Oregon,2021-12-03,2021-12-09
ORD-100217,Ergon Chair,Furniture,Chairs,490.28,1,0.2,-27.6,18.36,Kelly May,Corporate,West,Nevada,2022-01-17,2022-01-21
ORD-100218,BIC Cristal Pens,Office Supplies,Art,142.12,8,0.1,10.09,23.1,Elizabeth Landry,Consumer,Central,Texas,2021-05-09,2021-05-13
ORD-100219,IKEA KALLAX,Furniture,Bookcases,105.59,10,0.1,1.82,23.26,Rebecca Rubio,Consumer,South,Alabama,2023-03-07,2023-03-11
ORD-100220,Safco Round Table,Furniture,Tables,356.09,10,0.0,35.03,15.14,Joseph Rodriguez,Consumer,West,Arizona,2022-10-04,2022-10-06
ORD-100221,Bestar Folding Table,Furniture,Tables,61.91,6,0.5,-18.85,17.32,Anthony Conley,Consumer,Central,Missouri,2021-12-21,2021-12-25
ORD-100222,Quartet Calendar,Office Supplies,Supplies,48.26,8,0.0,12.23,19.23,Sheryl Wright,Corporate,South,Tennessee,2022-02-04,2022-02-09
ORD-100223,Brother Fax Machine,Technology,Machines,468.66,9,0.1,24.84,27.84,Tina Williams,Corporate,South,Alabama,2022-03-28,2022-03-31
ORD-100224,Mead Envelopes,Office Supplies,Envelopes,73.56,4,0.5,-17.14,7.24,Lisa Graves,Corporate,East,Virginia,2022-07-03,2022-07-08
ORD-100225,Fiskars Scissors,Office Supplies,Supplies,87.99,2,0.3,2.44,11.16,Abigail Berger,Home Office,Central,Missouri,2022-05-22,2022-05-25
ORD-100226,Rubbermaid Tote,Office Supplies,Storage,58.46,1,0.1,9.66,18.54,Jessica Smith,Consumer,West,Utah,2022-12-20,2022-12-25
ORD-100227,Stanley Staple Gun,Office Supplies,Fasteners,73.03,3,0.5,-16.04,25.67,Patrick Hardin,Corporate,Central,Missouri,2021-12-11,2021-12-14
ORD-100228,Dixon Ticonderoga Pencils,Office Supplies,Art,86.58,7,0.1,7.64,20.32,Sandra Torres,Corporate,West,Washington,2021-05-02,2021-05-09
ORD-100229,Hon 4070 Chair,Furniture,Chairs,243.56,8,0.5,-87.66,16.71,David Marshall,Corporate,South,Alabama,2022-07-05,2022-07-09
ORD-100230,Avery Flexi-View,Office Supplies,Binders,152.87,7,0.0,33.9,17.66,Rodney Bentley,Consumer,Central,Missouri,2021-01-06,2021-01-11
ORD-100231,IKEA KALLAX,Furniture,Bookcases,226.03,1,0.0,25.02,24.43,Jessica Dodson,Home Office,West,Arizona,2022-03-10,2022-03-13
ORD-100232,Expo Dry Erase,Office Supplies,Art,86.41,4,0.5,-16.51,29.28,Mary Lambert,Home Office,South,Florida,2023-07-31,2023-08-01
ORD-100233,Advantus Binder Clips,Office Supplies,Fasteners,109.65,1,0.0,28.28,13.44,Gabriel Marshall,Consumer,Central,Ohio,2022-09-11,2022-09-13
ORD-100234,Apple iPhone 14,Technology,Phones,325.12,9,0.2,-2.86,9.75,Joseph Lopez,Consumer,West,Nevada,2022-04-25,2022-04-28
ORD-100235,Rubbermaid Tote,Office Supplies,Storage,81.2,2,0.0,8.52,14.55,Adam White,Consumer,South,Florida,2022-12-05,2022-12-10
ORD-100236,Dixon Ticonderoga Pencils,Office Supplies,Art,41.51,8,0.0,11.97,9.58,Gabriel Marshall,Corporate,East,Connecticut,2022-09-05,2022-09-07
ORD-100237,Acco Staple Remover,Office Supplies,Supplies,142.64,10,0.2,6.78,15.34,Samantha West,Consumer,East,New York,2021-11-07,2021-11-13
ORD-100238,Canon Printer,Technology,Machines,502.25,1,0.3,-22.32,30.82,Patrick Dixon,Corporate,West,Arizona,2023-05-30,2023-06-02
ORD-100239,Maco Labels,Office Supplies,Labels,188.52,8,0.0,52.03,13.28,Samantha Hendrix,Consumer,Central,Wisconsin,2022-09-10,2022-09-13
ORD-100240,Jiffy Mailer,Office Supplies,Envelopes,85.91,7,0.0,14.8,23.16,Kimberly Ryan,Home Office,West,Nevada,2021-05-26,2021-05-30
ORD-100241,Navigator Paper,Office Supplies,Paper,38.59,1,0.4,-3.47,14.52,Rebecca Walker,Consumer,East,New York,2023-08-23,2023-08-29
ORD-100242,Lorell Mirror,Furniture,Furnishings,219.24,10,0.0,6.33,9.64,Jessica Hill,Corporate,South,Florida,2022-08-10,2022-08-14
ORD-100243,HP Wireless Mouse,Technology,Accessories,306.55,5,0.2,-10.45,28.84,Dean Ortiz,Corporate,Central,Michigan,2021-06-11,2021-06-15
ORD-100244,Xerox WorkCentre,Technology,Copiers,679.94,3,0.0,152.36,35.71,Joseph Thomas,Corporate,South,Alabama,2022-05-04,2022-05-06
ORD-100245,Staples Standard Staples,Office Supplies,Fasteners,89.74,2,0.3,4.85,5.59,Leslie Lynch,Corporate,Central,Texas,2021-01-24,2021-01-26
ORD-100246,Google Pixel 7,Technology,Phones,422.38,10,0.0,57.84,15.69,Casey Liu,Consumer,South,Alabama,2023-05-30,2023-06-02
ORD-100247,Cardinal Binder,Office Supplies,Binders,138.74,4,0.0,34.26,15.6,Aaron Martinez,Home Office,East,New York,2021-07-30,2021-08-04
ORD-100248,Navigator Paper,Office Supplies,Paper,56.81,6,0.0,11.96,6.24,Cheryl Banks,Consumer,South,Georgia,2021-11-04,2021-11-06
ORD-100249,Xerox Multi-Use Paper,Office Supplies,Paper,61.98,7,0.0,9.35,16.8,Susan Hamilton,Corporate,West,Utah,2023-02-03,2023-02-05
ORD-100250,Ergon Chair,Furniture,Chairs,421.14,10,0.3,-18.75,31.39,Kimberly Byrd,Consumer,South,Florida,2022-08-02,2022-08-07
ORD-100251,Advantus Ring Binder,Furniture,Furnishings,142.17,1,0.0,18.22,15.2,Jacqueline Fisher,Consumer,West,Washington,2022-05-12,2022-05-15
ORD-100252,Ricoh Aficio,Technology,Copiers,305.9,7,0.1,23.14,10.74,Jennifer Browning,Corporate,East,Pennsylvania,2021-01-20,2021-01-26
ORD-100253,HP Wireless Mouse,Technology,Accessories,315.22,2,0.1,17.9,22.95,Tommy Patterson,Home Office,South,Louisiana,2021-10-19,2021-10-23
ORD-100254,Advantus Ring Binder,Furniture,Furnishings,315.82,7,0.2,-32.07,29.17,David Barrett,Consumer,West,Oregon,2023-03-19,2023-03-21
ORD-100255,Belkin USB Hub,Technology,Accessories,453.27,8,0.0,80.45,15.33,Alison Taylor,Consumer,East,Pennsylvania,2022-10-14,2022-10-17
ORD-100256,Zebra Label Printer,Technology,Machines,371.77,5,0.3,-39.18,29.25,Wanda Yang,Consumer,Central,Missouri,2023-01-04,2023-01-10
ORD-100257,Sanford Markers,Office Supplies,Art,71.54,5,0.0,18.44,31.18,Jasmine Anderson,Consumer,West,Oregon,2021-03-24,2021-03-27
ORD-100258,Avery Address Labels,Office Supplies,Labels,106.03,2,0.0,18.14,27.54,Keith Lewis,Home Office,South,Florida,2021-03-05,2021-03-11
ORD-100259,Kraft Envelopes,Office Supplies,Envelopes,93.18,4,0.4,-5.82,16.84,Dean Ortiz,Consumer,Central,Missouri,2022-04-01,2022-04-03
ORD-100260,Kraft Envelopes,Office Supplies,Envelopes,36.58,7,0.3,0.26,14.4,Matthew Molina,Consumer,East,Massachusetts,2021-09-21,2021-09-23
ORD-100261,Bush Furniture Bookcase,Furniture,Bookcases,230.49,1,0.2,-7.25,24.27,Timothy Ford,Consumer,West,Oregon,2021-03-02,2021-03-05
ORD-100262,Memorex Tape,Office Supplies,Supplies,65.58,4,0.2,-1.98,25.84,Scott Gomez,Consumer,East,New Jersey,2022-08-28,2022-08-31
ORD-100263,Staples Copy Paper,Office Supplies,Paper,37.92,6,0.4,-3.7,17.32,William Robbins,Corporate,Central,Michigan,2022-05-26,2022-05-30
ORD-100264,Logitech Keyboard,Technology,Accessories,451.56,9,0.0,60.86,27.8,Christian Walker,Home Office,Central,Illinois,2023-03-07,2023-03-10
ORD-100265,Anker Charger,Technology,Accessories,512.17,10,0.3,-73.28,34.77,Michelle Bell,Home Office,East,Virginia,2022-04-22,2022-04-29
ORD-100266,Dixon Ticonderoga Pencils,Office Supplies,Art,87.89,10,0.0,14.01,23.67,Jason Pineda,Consumer,West,Arizona,2022-12-28,2023-01-03
ORD-100267,Sharp MX,Technology,Copiers,305.71,1,0.0,55.75,15.02,Jeffrey Golden,Consumer,Central,Texas,2021-10-19,2021-10-23
ORD-100268,Bestar Folding Table,Furniture,Tables,206.75,1,0.0,16.7,22.97,Kimberly Garrett,Consumer,Central,Wisconsin,2023-12-15,2023-12-18
ORD-100269,Kraft Envelopes,Office Supplies,Envelopes,122.2,10,0.0,23.36,13.59,Nicole Gomez,Home Office,Central,Wisconsin,2021-10-18,2021-10-23
ORD-100270,Deflect-o Stackable,Office Supplies,Storage,116.74,10,0.3,-8.93,11.36,Jason Harrison,Corporate,Central,Texas,2021-10-07,2021-10-14
ORD-100271,Staples Standard Staples,Office Supplies,Fasteners,106.95,7,0.3,5.57,25.95,Matthew Molina,Consumer,West,Colorado,2021-12-26,2021-12-29
ORD-100272,Lorell Glass Table,Furniture,Tables,13.4,4,0.0,0.81,11.9,Mark Hansen,Consumer,East,Massachusetts,2021-03-08,2021-03-10
ORD-100273,Tyvek Mailer,Office Supplies,Envelopes,108.47,6,0.0,22.76,8.09,Aaron Little,Consumer,East,New Jersey,2021-07-01,2021-07-06
ORD-100274,Advantus Ring Binder,Furniture,Furnishings,354.54,9,0.0,24.75,32.47,Michelle Hansen MD,Home Office,South,Tennessee,2021-01-03,2021-01-04
ORD-100275,Motorola Edge,Technology,Phones,423.85,2,0.0,72.99,35.45,Nicole Jimenez,Consumer,East,New Jersey,2022-04-07,2022-04-09
ORD-100276,Steelcase Leap,Furniture,Chairs,450.13,10,0.4,-93.3,16.24,Gabriel Marshall,Consumer,South,Louisiana,2021-11-26,2021-11-30
ORD-100277,Eldon Mobile,Office Supplies,Storage,100.8,2,0.0,20.1,20.45,Jennifer Browning,Consumer,Central,Wisconsin,2021-07-27,2021-07-30
ORD-100278,Eldon Shelf,Furniture,Furnishings,251.49,4,0.0,19.71,13.62,Vincent Mcdonald,Corporate,Central,Missouri,2023-10-03,2023-10-05
ORD-100279,Steelcase Leap,Furniture,Chairs,357.33,2,0.2,-28.96,20.61,Mary Martin,Consumer,South,Tennessee,2022-08-21,2022-08-28
ORD-100280,Eldon Shelf,Furniture,Furnishings,344.77,5,0.1,42.67,13.98,Joseph Lopez,Consumer,Central,Michigan,2023-01-30,2023-02-04
ORD-100281,Bush Coat Rack,Furniture,Furnishings,414.53,9,0.1,1.53,25.75,Dr. David Hoover,Consumer,West,Arizona,2021-07-18,2021-07-20
ORD-100282,Canon Printer,Technology,Machines,602.19,10,0.4,-96.59,36.66,Taylor Sims,Corporate,South,Mississippi,2023-08-31,2023-09-04
ORD-100283,Dixon Ticonderoga Pencils,Office Supplies,Art,24.78,7,0.0,4.2,21.94,Ronald Ramsey,Consumer,West,Utah,2021-10-29,2021-10-31
ORD-100284,Acco Binder Clips,Office Supplies,Fasteners,30.13,9,0.0,6.1,11.06,Jared Clark,Consumer,East,New York,2022-02-18,2022-02-25
ORD-100285,Xerox WorkCentre,Technology,Copiers,412.95,2,0.4,-23.2,26.45,Stephen Reyes,Consumer,South,Georgia,2023-07-28,2023-08-03
ORD-100286,Tyvek Mailer,Office Supplies,Envelopes,100.46,10,0.1,12.96,9.66,Cory Pitts,Corporate,Central,Michigan,2021-07-26,2021-07-31
ORD-100287,Sterilite Storage Box,Office Supplies,Storage,116.54,8,0.4,-24.54,29.55,Jasmine Anderson,Corporate,South,North Carolina,2023-04-06,2023-04-08
ORD-100288,Acco Binder Clips,Office Supplies,Fasteners,97.54,4,0.0,25.22,31.25,Amanda Garcia,Corporate,South,Mississippi,2021-02-11,2021-02-14
ORD-100289,Bush Coat Rack,Furniture,Furnishings,132.57,8,0.3,-10.98,29.07,Jason Clark,Consumer,East,Pennsylvania,2023-06-27,2023-07-02
ORD-100290,HP LaserJet,Technology,Machines,464.16,10,0.0,73.91,17.49,Kara Davis,Corporate,South,Georgia,2021-04-26,2021-04-30
ORD-100291,Xerox WorkCentre,Technology,Copiers,511.25,8,0.1,109.17,30.38,David Marshall,Consumer,Central,Wisconsin,2022-02-16,2022-02-21
ORD-100292,Sharp MX,Technology,Copiers,439.1,10,0.1,49.36,21.08,Colton Lee,Home Office,South,Georgia,2021-09-11,2021-09-15
ORD-100293,Advantus Binder Clips,Office Supplies,Fasteners,75.3,4,0.3,-4.71,21.99,Cory Pitts,Consumer,South,Florida,2022-06-14,2022-06-18
ORD-100294,Hon 4070 Chair,Furniture,Chairs,409.64,4,0.0,23.43,32.93,Kimberly Kelley,Corporate,South,Georgia,2022-02-28,2022-03-03
ORD-100295,OIC Binder Clips,Office Supplies,Fasteners,92.29,4,0.1,10.72,23.13,Kelsey Martin,Consumer,South,Mississippi,2022-09-18,2022-09-22
ORD-100296,HP LaserJet,Technology,Machines,486.64,2,0.0,95.71,20.2,Crystal Williams DVM,Corporate,Central,Ohio,2023-03-25,2023-03-29
ORD-100297,Brother Fax Machine,Technology,Machines,576.01,10,0.1,42.91,23.15,David Hernandez,Corporate,West,Arizona,2022-10-28,2022-11-02
ORD-100298,Acco Binder Clips,Office Supplies,Fasteners,81.36,10,0.2,0.9,20.07,Jeffery Rogers,Consumer,South,Tennessee,2021-10-14,2021-10-18
ORD-100299,Fiskars Scissors,Office Supplies,Supplies,75.78,3,0.0,18.1,17.23,Melissa Thompson,Consumer,Central,Missouri,2022-01-24,2022-01-27
ORD-100300,Safco Round Table,Furniture,Tables,400.84,7,0.3,-74.6,19.96,Gregory Simmons,Consumer,East,Pennsylvania,2022-06-14,2022-06-18
ORD-100301,Humanscale Chair,Furniture,Chairs,414.35,10,0.0,69.52,35.3,Kyle Washington,Corporate,East,Virginia,2022-06-18,2022-06-22
ORD-100302,OIC Binder Clips,Office Supplies,Fasteners,103.23,4,0.0,32.4,31.72,Joseph Rodriguez,Home Office,East,Virginia,2023-10-22,2023-10-24
ORD-100303,Sanford Markers,Office Supplies,Art,65.24,6,0.2,-0.15,4.43,Joel Simmons,Corporate,South,North Carolina,2023-07-27,2023-07-29
ORD-100304,Expo Dry Erase,Office Supplies,Art,33.08,7,0.1,7.11,16.55,Mary Lambert,Corporate,East,Pennsylvania,2022-07-15,2022-07-18
ORD-100305,Canon Printer,Technology,Machines,514.7,1,0.2,8.86,30.21,Nathan Jennings,Home Office,Central,Missouri,2021-01-10,2021-01-11
ORD-100306,Staples Standard Staples,Office Supplies,Fasteners,98.96,3,0.0,16.2,6.21,Melanie Hall,Corporate,East,Massachusetts,2022-05-25,2022-05-28
ORD-100307,Realspace Bookcase,Furniture,Bookcases,603.49,6,0.3,-80.59,19.52,Eric Hood,Home Office,West,Oregon,2022-08-19,2022-08-22
ORD-100308,Belkin USB Hub,Technology,Accessories,427.5,6,0.2,24.06,32.94,Samantha West,Corporate,East,Connecticut,2023-04-07,2023-04-08
ORD-100309,Nokia 5310,Technology,Phones,486.96,1,0.2,15.19,23.99,Lori Levine,Consumer,East,Maryland,2023-02-08,2023-02-13
ORD-100310,Belkin USB Hub,Technology,Accessories,283.52,9,0.0,57.72,25.02,Jermaine Wolf,Consumer,East,New Jersey,2023-02-18,2023-02-20
ORD-100311,Wilson Jones Binder,Office Supplies,Binders,150.22,10,0.0,43.15,13.11,James Patel,Consumer,East,Virginia,2021-10-08,2021-10-11
ORD-100312,Rubbermaid Cabinet,Furniture,Furnishings,501.18,8,0.0,37.31,13.1,Allison Wells,Corporate,West,California,2023-12-08,2023-12-15
ORD-100313,Acco Staple Remover,Office Supplies,Supplies,58.33,5,0.2,3.13,16.5,Jermaine Wolf,Corporate,East,Virginia,2021-07-02,2021-07-08
ORD-100314,Logitech Keyboard,Technology,Accessories,418.92,7,0.2,31.3,13.94,Meghan Martin,Home Office,Central,Ohio,2022-08-30,2022-09-02
ORD-100315,Anker Charger,Technology,Accessories,139.21,2,0.0,35.7,15.04,Leslie Lynch,Home Office,Central,Michigan,2021-04-04,2021-04-05
ORD-100316,OIC Binder Clips,Office Supplies,Fasteners,84.94,2,0.0,16.87,24.31,Rhonda Allen,Consumer,South,Mississippi,2021-08-22,2021-08-25
ORD-100317,AT-A-GLANCE Planner,Office Supplies,Supplies,57.61,10,0.0,7.91,22.63,Jason Pineda,Corporate,South,Georgia,2021-11-23,2021-11-25
ORD-100318,Lorell Mirror,Furniture,Furnishings,408.78,1,0.2,-23.03,29.48,Meghan Martin,Consumer,East,New York,2021-09-25,2021-09-28
ORD-100319,Mead Envelopes,Office Supplies,Envelopes,48.72,8,0.0,7.56,22.23,Stephanie Ramirez,Corporate,East,Massachusetts,2022-04-04,2022-04-11
ORD-100320,Hammermill Copy Paper,Office Supplies,Paper,79.25,3,0.0,24.05,17.86,Tina Williams,Home Office,West,Arizona,2023-02-28,2023-03-02
ORD-100321,HP Wireless Mouse,Technology,Accessories,368.47,8,0.1,9.15,25.84,Robert Harris,Home Office,South,Tennessee,2022-05-09,2022-05-12
ORD-100322,Humanscale Chair,Furniture,Chairs,280.51,9,0.1,1.79,30.91,Jeffery Rogers,Consumer,East,New York,2021-06-30,2021-07-05
ORD-100323,Rubbermaid Cabinet,Furniture,Furnishings,33.63,8,0.0,3.27,24.39,Erika Marshall,Consumer,Central,Missouri,2022-09-16,2022-09-21
ORD-100324,Eldon Shelf,Furniture,Furnishings,282.29,6,0.0,38.06,25.75,Eric Chandler,Corporate,East,Virginia,2023-08-27,2023-08-31
ORD-100325,Hon 4070 Chair,Furniture,Chairs,531.87,2,0.0,83.15,18.93,Jacqueline Fisher,Consumer,West,Nevada,2022-08-21,2022-08-25
ORD-100326,Advantus Ring Binder,Furniture,Furnishings,277.73,10,0.0,12.41,32.63,Susan Hamilton,Corporate,Central,Illinois,2021-09-05,2021-09-11
ORD-100327,Expo Dry Erase,Office Supplies,Art,172.35,7,0.3,-2.94,19.49,Connie Rios,Corporate,East,Connecticut,2023-07-26,2023-07-30
ORD-100328,Dixon Ticonderoga Pencils,Office Supplies,Art,90.45,9,0.4,-9.15,16.11,Taylor Howard,Corporate,East,Massachusetts,2023-11-08,2023-11-13
ORD-100329,OIC Binder Clips,Office Supplies,Fasteners,96.34,5,0.3,-2.62,19.72,John Gomez,Consumer,West,Washington,2022-05-24,2022-05-27
ORD-100330,Avery File Folder Labels,Office Supplies,Labels,71.64,3,0.5,-14.85,21.99,Karen Charles,Corporate,West,Arizona,2022-10-05,2022-10-09
